Year,Month,Day,Percentage
2002,9,30,0.0063312454
2002,10,1,0.008872333
2002,10,2,0.009389354
2002,10,3,0.024887031
2002,10,4,0.018462367
2002,10,5,0.0076419213
2002,10,6,0.0066126278
2002,10,7,0.013397388
2002,10,8,0.010921919
2002,10,9,0.009903677
2002,10,10,0.004534687
2002,10,11,0.006021651
2002,10,12,0.005862581
2002,10,13,0.0039120847
2002,10,14,0.0039228946
2002,10,15,0.009368636
2002,10,16,0.01839533
2002,10,17,0.009204738
2002,10,18,0.01117205
2002,10,19,0.008765065
2002,10,20,0.0033449577
2002,10,21,0.012525389
2002,10,22,0.009979634
2002,10,23,0.008959479
2002,10,24,0.010088699
2002,10,25,0.008058509
2002,10,26,0.01303392
2002,10,27,0.007558307
2002,10,28,0.01186682
2002,10,29,0.016723318
2002,10,30,0.010608637
2002,10,31,0.010056783
2002,11,1,0.009816035
2002,11,2,0.008934982
2002,11,3,0.006043836
2002,11,4,0.008158508
2002,11,5,0.019747782
2002,11,6,0.01447178
2002,11,7,0.009122085
2002,11,8,0.0089035
2002,11,9,0.00518755
2002,11,10,0.014616055
2002,11,11,0.014318991
2002,11,12,0.01128887
2002,11,13,0.0077150925
2002,11,14,0.009392568
2002,11,15,0.007465242
2002,11,16,0.010377584
2002,11,17,0.008006405
2002,11,18,0.009389993
2002,11,19,0.005820399
2002,11,20,0.007994487
2002,11,21,0.012549719
2002,11,22,0.007736017
2002,11,23,0.00598898
2002,11,24,0.0055329064
2002,11,25,0.0065126484
2002,11,26,0.011232107
2002,11,27,0.007316239
2002,11,28,0.0012684164
2002,11,29,0.0025039413
2002,11,30,0.0027494743
2002,12,1,0.002798909
2002,12,2,0.026272353
2002,12,3,0.015688758
2002,12,4,0.034010757
2002,12,5,0.11279601
2002,12,6,0.02186246
2002,12,7,0.008666227
2002,12,8,0.00840832
2002,12,9,0.008958333
2002,12,10,0.017253522
2002,12,11,0.026358107
2002,12,12,0.011095701
2002,12,13,0.012886241
2002,12,14,0.008684253
2002,12,15,0.004287404
2002,12,16,0.01220104
2002,12,17,0.007878447
2002,12,18,0.016665509
2002,12,19,0.0073282653
2002,12,20,0.007360458
2002,12,21,0.0018419155
2002,12,22,0.0034279046
2002,12,23,0.008987042
2002,12,24,0.013793687
2002,12,25,0.052498527
2002,12,26,0.025476374
2002,12,27,0.0073808376
2002,12,28,0.0030717
2002,12,29,0.0032307806
2002,12,30,0.028087134
2002,12,31,0.009424843
2003,1,1,0.008176412
2003,1,2,0.013439119
2003,1,3,0.020243773
2003,1,4,0.013142397
2003,1,5,0.013490534
2003,1,6,0.021106767
2003,1,7,0.0116125485
2003,1,8,0.014290425
2003,1,9,0.025339758
2003,1,10,0.012002595
2003,1,11,0.006760672
2003,1,12,0.011868746
2003,1,13,0.011215865
2003,1,14,0.016842801
2003,1,15,0.012317167
2003,1,16,0.018692095
2003,1,17,0.014666883
2003,1,18,0.012184736
2003,1,19,0.010730114
2003,1,20,0.011058709
2003,1,21,0.010896483
2003,1,22,0.018814987
2003,1,23,0.02009642
2003,1,24,0.011851932
2003,1,25,0.012964903
2003,1,26,0.010590015
2003,1,27,0.0115315905
2003,1,28,0.027517887
2003,1,29,0.02304984
2003,1,30,0.017068544
2003,1,31,0.02058951
2003,2,1,0.012659897
2003,2,2,0.020097869
2003,2,3,0.033277053
2003,2,4,0.017837297
2003,2,5,0.007913669
2003,2,6,0.019543974
2003,2,7,0.05690925
2003,2,8,0.006327445
2003,2,9,0.008031661
2003,2,10,0.028817507
2003,2,11,0.015308096
2003,2,12,0.018090397
2003,2,13,0.0115925
2003,2,14,0.009735079
2003,2,15,0.02153866
2003,2,16,0.15674397
2003,2,17,0.26172733
2003,2,18,0.09798161
2003,2,19,0.011761532
2003,2,20,0.011108144
2003,2,21,0.018893098
2003,2,22,0.035127297
2003,2,23,0.03467478
2003,2,24,0.03528971
2003,2,25,0.0703534
2003,2,26,0.04948999
2003,2,27,0.020823322
2003,2,28,0.0151910875
2003,3,1,0.010418677
2003,3,2,0.009050811
2003,3,3,0.021888481
2003,3,4,0.039394435
2003,3,5,0.02472115
2003,3,6,0.045273393
2003,3,7,0.009020482
2003,3,8,0.013641
2003,3,9,0.007530378
2003,3,10,0.010102084
2003,3,11,0.011640498
2003,3,12,0.008813161
2003,3,13,0.031313024
2003,3,14,0.008222812
2003,3,15,0.007247759
2003,3,16,0.009514585
2003,3,17,0.017317398
2003,3,18,0.04972346
2003,3,19,0.05504
2003,3,20,0.044024825
2003,3,21,0.01272737
2003,3,22,0.0049586776
2003,3,23,0.00404305
2003,3,24,0.0069640107
2003,3,25,0.008966925
2003,3,26,0.009972801
2003,3,27,0.011992325
2003,3,28,0.007046389
2003,3,29,0.0034553367
2003,3,30,0.008318513
2003,3,31,0.006849315
2003,4,1,0.0070192623
2003,4,2,0.0074496055
2003,4,3,0.01137405
2003,4,4,0.04507315
2003,4,5,0.022753792
2003,4,6,0.029120525
2003,4,7,0.06875515
2003,4,8,0.022138137
2003,4,9,0.010781824
2003,4,10,0.005509642
2003,4,11,0.0034095908
2003,4,12,0.0021036025
2003,4,13,0.005098453
2003,4,14,0.0058881794
2003,4,15,0.00615541
2003,4,16,0.006315319
2003,4,17,0.0052683568
2003,4,18,0.0055979365
2003,4,19,0.0056567783
2003,4,20,0.006330227
2003,4,21,0.0054362747
2003,4,22,0.006823648
2003,4,23,0.008291967
2003,4,24,0.006365582
2003,4,25,0.0045992117
2003,4,26,0.004584452
2003,4,27,0.0040287264
2003,4,28,0.0068072025
2003,4,29,0.0060972166
2003,4,30,0.022434449
2003,5,1,0.017979024
2003,5,2,0.01135168
2003,5,3,0.008536179
2003,5,4,0.0064830785
2003,5,5,0.013019529
2003,5,6,0.018325202
2003,5,7,0.01450416
2003,5,8,0.007555136
2003,5,9,0.008328244
2003,5,10,0.013661202
2003,5,11,0.020415451
2003,5,12,0.008565072
2003,5,13,0.005897029
2003,5,14,0.0066865203
2003,5,15,0.005445957
2003,5,16,0.005605506
2003,5,17,0.0035985606
2003,5,18,0.006602034
2003,5,19,0.006951396
2003,5,20,0.008543646
2003,5,21,0.0039733616
2003,5,22,0.0038303542
2003,5,23,0.0031059345
2003,5,24,0.0013650013
2003,5,25,0.0041422844
2003,5,26,0.0030541525
2003,5,27,0.0032349825
2003,5,28,0.011863458
2003,5,29,0.006941745
2003,5,30,0.004768241
2003,5,31,0.004524887
2003,6,1,0.0043088184
2003,6,2,0.005178778
2003,6,3,0.006616625
2003,6,4,0.008211274
2003,6,5,0.009798525
2003,6,6,0.0055917986
2003,6,7,0.0040986273
2003,6,8,0.0069226297
2003,6,9,0.005479752
2003,6,10,0.0068534794
2003,6,11,0.007864056
2003,6,12,0.028452426
2003,6,13,0.020799568
2003,6,14,0.008905219
2003,6,15,0.004756512
2003,6,16,0.009810792
2003,6,17,0.0070139193
2003,6,18,0.0121740075
2003,6,19,0.0055007283
2003,6,20,0.0054906607
2003,6,21,0.0036062924
2003,6,22,0.0044726264
2003,6,23,0.0038803557
2003,6,24,0.006198684
2003,6,25,0.009030933
2003,6,26,0.006353993
2003,6,27,0.0060250685
2003,6,28,0.0057146405
2003,6,29,0.004015383
2003,6,30,0.007399406
2003,7,1,0.009688657
2003,7,2,0.0040705563
2003,7,3,0.0054779807
2003,7,4,0.0059310347
2003,7,5,0.006085591
2003,7,6,0.02420626
2003,7,7,0.028771967
2003,7,8,0.041274477
2003,7,9,0.028744327
2003,7,10,0.020370966
2003,7,11,0.013387598
2003,7,12,0.0049397964
2003,7,13,0.0067540947
2003,7,14,0.009481465
2003,7,15,0.012219518
2003,7,16,0.011018689
2003,7,17,0.015321976
2003,7,18,0.01311142
2003,7,19,0.0062349527
2003,7,20,0.0035427094
2003,7,21,0.020928117
2003,7,22,0.053424805
2003,7,23,0.01864589
2003,7,24,0.006532448
2003,7,25,0.0049719326
2003,7,26,0.0035146135
2003,7,27,0.012481025
2003,7,28,0.0059434567
2003,7,29,0.009294283
2003,7,30,0.009565778
2003,7,31,0.012054647
2003,8,1,0.03545644
2003,8,2,0.019326953
2003,8,3,0.039939333
2003,8,4,0.03180893
2003,8,5,0.02798185
2003,8,6,0.011544244
2003,8,7,0.007119152
2003,8,8,0.006258358
2003,8,9,0.004386236
2003,8,10,0.0069128308
2003,8,11,0.016258424
2003,8,12,0.007946443
2003,8,13,0.0075676255
2003,8,14,0.042831138
2003,8,15,0.059776507
2003,8,16,0.019077606
2003,8,17,0.006970992
2003,8,18,0.006955591
2003,8,19,0.00903598
2003,8,20,0.007067906
2003,8,21,0.0071199145
2003,8,22,0.012461892
2003,8,23,0.0055558984
2003,8,24,0.004048811
2003,8,25,0.0075449487
2003,8,26,0.034750924
2003,8,27,0.014087572
2003,8,28,0.011235955
2003,8,29,0.015087475
2003,8,30,0.0088684615
2003,8,31,0.0058197873
2003,9,1,0.004472477
2003,9,2,0.0066637537
2003,9,3,0.014310278
2003,9,4,0.02020037
2003,9,5,0.010917979
2003,9,6,0.0041509923
2003,9,7,0.003847275
2003,9,8,0.010442865
2003,9,9,0.007625883
2003,9,10,0.0068347338
2003,9,11,0.03882818
2003,9,12,0.010594725
2003,9,13,0.0038701214
2003,9,14,0.006916996
2003,9,15,0.02558076
2003,9,16,0.010312167
2003,9,17,0.005335705
2003,9,18,0.096608594
2003,9,19,0.049743645
2003,9,20,0.005179988
2003,9,21,0.00627834
2003,9,22,0.008473187
2003,9,23,0.020126702
2003,9,24,0.007788162
2003,9,25,0.005465974
2003,9,26,0.008348794
2003,9,27,0.00845569
2003,9,28,0.0055807466
2003,9,29,0.007926529
2003,9,30,0.008303612
2003,10,1,0.00925054
2003,10,2,0.007558867
2003,10,3,0.008145976
2003,10,4,0.0049318625
2003,10,5,0.003630287
2003,10,6,0.006293403
2003,10,7,0.005466291
2003,10,8,0.010590767
2003,10,9,0.0070506562
2003,10,10,0.0044949907
2003,10,11,0.0044069993
2003,10,12,0.0041484213
2003,10,13,0.0040167184
2003,10,14,0.010765748
2003,10,15,0.0130700935
2003,10,16,0.0053687636
2003,10,17,0.0036265224
2003,10,18,0.0053153564
2003,10,19,0.0042602187
2003,10,20,0.005043384
2003,10,21,0.008607847
2003,10,22,0.00765798
2003,10,23,0.0037392294
2003,10,24,0.0057862857
2003,10,25,0.0074568796
2003,10,26,0.05441981
2003,10,27,0.03212699
2003,10,28,0.008379272
2003,10,29,0.010246805
2003,10,30,0.007967912
2003,10,31,0.011218211
2003,11,1,0.006791824
2003,11,2,0.008958119
2003,11,3,0.02913407
2003,11,4,0.030561946
2003,11,5,0.023124862
2003,11,6,0.009537666
2003,11,7,0.005758261
2003,11,8,0.0071455915
2003,11,9,0.0045586643
2003,11,10,0.0066325157
2003,11,11,0.00870565
2003,11,12,0.033760123
2003,11,13,0.03291671
2003,11,14,0.017646743
2003,11,15,0.006508838
2003,11,16,0.0101884
2003,11,17,0.045851294
2003,11,18,0.024704207
2003,11,19,0.02088532
2003,11,20,0.007154769
2003,11,21,0.0055331723
2003,11,22,0.011073633
2003,11,23,0.014255694
2003,11,24,0.020353742
2003,11,25,0.002688895
2003,11,26,0.0017691525
2003,11,27,0.0025648542
2003,11,28,0.0073375967
2003,11,29,0.0016870783
2003,11,30,0.0028549468
2003,12,1,0.00857541
2003,12,2,0.006357759
2003,12,3,0.008671147
2003,12,4,0.02168532
2003,12,5,0.0684615
2003,12,6,0.12404726
2003,12,7,0.06078733
2003,12,8,0.020810869
2003,12,9,0.030608334
2003,12,10,0.027050706
2003,12,11,0.02294146
2003,12,12,0.011829865
2003,12,13,0.014183946
2003,12,14,0.051580507
2003,12,15,0.030301401
2003,12,16,0.011273282
2003,12,17,0.017298806
2003,12,18,0.009288748
2003,12,19,0.010046
2003,12,20,0.0042062253
2003,12,21,0.007972792
2003,12,22,0.010299973
2003,12,23,0.0045229606
2003,12,24,0.0074951644
2003,12,25,0.010224949
2003,12,26,0.02138448
2003,12,27,0.00838833
2003,12,28,0.0065899696
2003,12,29,0.009805489
2003,12,30,0.0070792665
2003,12,31,0.0056589996
2004,1,1,0.011563716
2004,1,2,0.032010917
2004,1,3,0.015007533
2004,1,4,0.06338885
2004,1,5,0.03019592
2004,1,6,0.04000621
2004,1,7,0.042064812
2004,1,8,0.032024108
2004,1,9,0.026508972
2004,1,10,0.012827397
2004,1,11,0.015609809
2004,1,12,0.018646233
2004,1,13,0.013252261
2004,1,14,0.03083952
2004,1,15,0.024648428
2004,1,16,0.015668862
2004,1,17,0.03135847
2004,1,18,0.020119306
2004,1,19,0.009826501
2004,1,20,0.008781046
2004,1,21,0.010854323
2004,1,22,0.007826888
2004,1,23,0.026082074
2004,1,24,0.013828713
2004,1,25,0.05838072
2004,1,26,0.10573183
2004,1,27,0.10478668
2004,1,28,0.047611624
2004,1,29,0.027782042
2004,1,30,0.016236087
2004,1,31,0.012696892
2004,2,1,0.011363021
2004,2,2,0.041235007
2004,2,3,0.027852697
2004,2,4,0.020933727
2004,2,5,0.0324672
2004,2,6,0.04787885
2004,2,7,0.017460506
2004,2,8,0.010408761
2004,2,9,0.015243746
2004,2,10,0.016879609
2004,2,11,0.011234218
2004,2,12,0.013413646
2004,2,13,0.0064532394
2004,2,14,0.022518815
2004,2,15,0.013777826
2004,2,16,0.009709229
2004,2,17,0.01257224
2004,2,18,0.007852475
2004,2,19,0.008130081
2004,2,20,0.0101717105
2004,2,21,0.009432863
2004,2,22,0.01042276
2004,2,23,0.01651265
2004,2,24,0.013997129
2004,2,25,0.017592922
2004,2,26,0.039242424
2004,2,27,0.015324898
2004,2,28,0.0068752547
2004,2,29,0.0068208463
2004,3,1,0.02142569
2004,3,2,0.011183741
2004,3,3,0.007279345
2004,3,4,0.026645925
2004,3,5,0.046621215
2004,3,6,0.015708324
2004,3,7,0.0140204225
2004,3,8,0.011707366
2004,3,9,0.010251441
2004,3,10,0.0078054187
2004,3,11,0.007528987
2004,3,12,0.006366234
2004,3,13,0.0038214347
2004,3,14,0.006668078
2004,3,15,0.007535038
2004,3,16,0.047255248
2004,3,17,0.023601046
2004,3,18,0.015257214
2004,3,19,0.013329992
2004,3,20,0.0053800764
2004,3,21,0.003966575
2004,3,22,0.0055256947
2004,3,23,0.00657562
2004,3,24,0.005887385
2004,3,25,0.009183059
2004,3,26,0.009221209
2004,3,27,0.007581457
2004,3,28,0.004918553
2004,3,29,0.004570797
2004,3,30,0.00804493
2004,3,31,0.013640711
2004,4,1,0.012021037
2004,4,2,0.0076530613
2004,4,3,0.006765352
2004,4,4,0.005407411
2004,4,5,0.008658659
2004,4,6,0.0089362785
2004,4,7,0.0059658093
2004,4,8,0.00780117
2004,4,9,0.004904905
2004,4,10,0.0059897653
2004,4,11,0.0043420703
2004,4,12,0.0058020307
2004,4,13,0.02002007
2004,4,14,0.0096775815
2004,4,15,0.0036512779
2004,4,16,0.0039429027
2004,4,17,0.005390992
2004,4,18,0.0084029175
2004,4,19,0.010216346
2004,4,20,0.007010414
2004,4,21,0.008664114
2004,4,22,0.0039064456
2004,4,23,0.004997002
2004,4,24,0.008064516
2004,4,25,0.006296296
2004,4,26,0.008411776
2004,4,27,0.010564811
2004,4,28,0.013140671
2004,4,29,0.0077573694
2004,4,30,0.0056042033
2004,5,1,0.016025083
2004,5,2,0.008720931
2004,5,3,0.011738149
2004,5,4,0.010685071
2004,5,5,0.007035837
2004,5,6,0.0068733697
2004,5,7,0.0076186657
2004,5,8,0.0067646373
2004,5,9,0.014035273
2004,5,10,0.019962883
2004,5,11,0.018158633
2004,5,12,0.02385887
2004,5,13,0.05331997
2004,5,14,0.028015409
2004,5,15,0.005875509
2004,5,16,0.004607563
2004,5,17,0.03060969
2004,5,18,0.024682617
2004,5,19,0.008989899
2004,5,20,0.0070627127
2004,5,21,0.043776266
2004,5,22,0.02236459
2004,5,23,0.016363058
2004,5,24,0.016936414
2004,5,25,0.011022348
2004,5,26,0.014788732
2004,5,27,0.018376647
2004,5,28,0.011246626
2004,5,29,0.005135167
2004,5,30,0.043375906
2004,5,31,0.021230064
2004,6,1,0.016385203
2004,6,2,0.019433198
2004,6,3,0.0102471365
2004,6,4,0.00736141
2004,6,5,0.005939338
2004,6,6,0.005744703
2004,6,7,0.010104042
2004,6,8,0.012250292
2004,6,9,0.028396437
2004,6,10,0.021310495
2004,6,11,0.009425071
2004,6,12,0.012663953
2004,6,13,0.015659954
2004,6,14,0.01738353
2004,6,15,0.019102823
2004,6,16,0.0144435
2004,6,17,0.032031637
2004,6,18,0.015829964
2004,6,19,0.014222767
2004,6,20,0.01119171
2004,6,21,0.022833984
2004,6,22,0.016464211
2004,6,23,0.01412584
2004,6,24,0.00980199
2004,6,25,0.019429415
2004,6,26,0.010449088
2004,6,27,0.0093790265
2004,6,28,0.019069675
2004,6,29,0.013508781
2004,6,30,0.011105577
2004,7,1,0.010360163
2004,7,2,0.008987447
2004,7,3,0.013502825
2004,7,4,0.0088049555
2004,7,5,0.0070734313
2004,7,6,0.009081538
2004,7,7,0.028946066
2004,7,8,0.014041783
2004,7,9,0.0136370305
2004,7,10,0.0075425655
2004,7,11,0.008901622
2004,7,12,0.030186098
2004,7,13,0.018133042
2004,7,14,0.05635474
2004,7,15,0.012694692
2004,7,16,0.018101092
2004,7,17,0.008113478
2004,7,18,0.008816185
2004,7,19,0.006815969
2004,7,20,0.009152979
2004,7,21,0.013629206
2004,7,22,0.027427904
2004,7,23,0.035942648
2004,7,24,0.010164277
2004,7,25,0.010564274
2004,7,26,0.009995148
2004,7,27,0.026397591
2004,7,28,0.034469232
2004,7,29,0.015834467
2004,7,30,0.011259403
2004,7,31,0.010458523
2004,8,1,0.023916671
2004,8,2,0.024490388
2004,8,3,0.011925795
2004,8,4,0.017499017
2004,8,5,0.009668172
2004,8,6,0.0059731933
2004,8,7,0.0058927196
2004,8,8,0.005845872
2004,8,9,0.0072326586
2004,8,10,0.009270217
2004,8,11,0.031947784
2004,8,12,0.026366903
2004,8,13,0.050426688
2004,8,14,0.047459304
2004,8,15,0.007405529
2004,8,16,0.0071681114
2004,8,17,0.009491959
2004,8,18,0.010419214
2004,8,19,0.025405275
2004,8,20,0.013113326
2004,8,21,0.012739553
2004,8,22,0.0048701297
2004,8,23,0.0058974237
2004,8,24,0.016683841
2004,8,25,0.02652741
2004,8,26,0.00966277
2004,8,27,0.0062744343
2004,8,28,0.022181958
2004,8,29,0.01416789
2004,8,30,0.02215343
2004,8,31,0.015105294
2004,9,1,0.011438714
2004,9,2,0.009037901
2004,9,3,0.058032244
2004,9,4,0.11079823
2004,9,5,0.117858425
2004,9,6,0.057056442
2004,9,7,0.012761764
2004,9,8,0.011796138
2004,9,9,0.019116482
2004,9,10,0.0056801345
2004,9,11,0.006819374
2004,9,12,0.0059115877
2004,9,13,0.009810236
2004,9,14,0.029818365
2004,9,15,0.04471606
2004,9,16,0.06787129
2004,9,17,0.031999603
2004,9,18,0.025695426
2004,9,19,0.010719676
2004,9,20,0.009698649
2004,9,21,0.008762653
2004,9,22,0.010163011
2004,9,23,0.010246003
2004,9,24,0.0070203193
2004,9,25,0.05632143
2004,9,26,0.08913055
2004,9,27,0.056309428
2004,9,28,0.031681273
2004,9,29,0.010978497
2004,9,30,0.010411013
2004,10,1,0.008920694
2004,10,2,0.010030909
2004,10,3,0.0069490913
2004,10,4,0.023623977
2004,10,5,0.0140971355
2004,10,6,0.009486441
2004,10,7,0.0072800117
2004,10,8,0.008397208
2004,10,9,0.004702194
2004,10,10,0.0038994355
2004,10,11,0.0039119804
2004,10,12,0.0065167644
2004,10,13,0.0070051667
2004,10,14,0.006454452
2004,10,15,0.0061056027
2004,10,16,0.007024266
2004,10,17,0.0066218367
2004,10,18,0.017744537
2004,10,19,0.026069652
2004,10,20,0.020414244
2004,10,21,0.010161212
2004,10,22,0.008253968
2004,10,23,0.011554317
2004,10,24,0.006261548
2004,10,25,0.014567853
2004,10,26,0.012441525
2004,10,27,0.012669548
2004,10,28,0.017802123
2004,10,29,0.009385999
2004,10,30,0.01664339
2004,10,31,0.014045234
2004,11,1,0.025312101
2004,11,2,0.018492604
2004,11,3,0.015277847
2004,11,4,0.01262403
2004,11,5,0.010888758
2004,11,6,0.009624805
2004,11,7,0.0078076525
2004,11,8,0.010730458
2004,11,9,0.009156868
2004,11,10,0.006445488
2004,11,11,0.016824085
2004,11,12,0.016414389
2004,11,13,0.010996603
2004,11,14,0.007447634
2004,11,15,0.010253882
2004,11,16,0.013224465
2004,11,17,0.0136034
2004,11,18,0.01211226
2004,11,19,0.0108434325
2004,11,20,0.0063818777
2004,11,21,0.011019711
2004,11,22,0.025597526
2004,11,23,0.021698575
2004,11,24,0.025417503
2004,11,25,0.010621558
2004,11,26,0.004298922
2004,11,27,0.0075268215
2004,11,28,0.0058702524
2004,11,29,0.005383448
2004,11,30,0.010045029
2004,12,1,0.024482584
2004,12,2,0.009890656
2004,12,3,0.0068000196
2004,12,4,0.007750583
2004,12,5,0.0060014613
2004,12,6,0.032807287
2004,12,7,0.026168983
2004,12,8,0.013320503
2004,12,9,0.020152261
2004,12,10,0.028605483
2004,12,11,0.016155371
2004,12,12,0.017753642
2004,12,13,0.016782869
2004,12,14,0.011864321
2004,12,15,0.01303781
2004,12,16,0.009763313
2004,12,17,0.007824726
2004,12,18,0.02177101
2004,12,19,0.026099887
2004,12,20,0.030292632
2004,12,21,0.009019165
2004,12,22,0.062221132
2004,12,23,0.108570315
2004,12,24,0.0804777
2004,12,25,0.089900695
2004,12,26,0.06929134
2004,12,27,0.039590813
2004,12,28,0.02752881
2004,12,29,0.014534884
2004,12,30,0.018431142
2004,12,31,0.009938711
2005,1,1,0.012250795
2005,1,2,0.009318815
2005,1,3,0.016179644
2005,1,4,0.029665072
2005,1,5,0.074386425
2005,1,6,0.04442216
2005,1,7,0.02420484
2005,1,8,0.023906259
2005,1,9,0.0159493
2005,1,10,0.0200423
2005,1,11,0.02572644
2005,1,12,0.049344126
2005,1,13,0.062093318
2005,1,14,0.018222088
2005,1,15,0.018721027
2005,1,16,0.015818909
2005,1,17,0.017016765
2005,1,18,0.017706836
2005,1,19,0.033208437
2005,1,20,0.043985456
2005,1,21,0.037836745
2005,1,22,0.21060714
2005,1,23,0.15953763
2005,1,24,0.043755375
2005,1,25,0.0138616925
2005,1,26,0.03126932
2005,1,27,0.011890305
2005,1,28,0.025006302
2005,1,29,0.14848503
2005,1,30,0.06900791
2005,1,31,0.018229429
2005,2,1,0.01863513
2005,2,2,0.024437727
2005,2,3,0.014454797
2005,2,4,0.00807949
2005,2,5,0.013464466
2005,2,6,0.0064594694
2005,2,7,0.015822152
2005,2,8,0.017545644
2005,2,9,0.01813011
2005,2,10,0.010311343
2005,2,11,0.013531056
2005,2,12,0.0074316813
2005,2,13,0.013666104
2005,2,14,0.021126408
2005,2,15,0.024960762
2005,2,16,0.01349865
2005,2,17,0.006207202
2005,2,18,0.00814724
2005,2,19,0.009249684
2005,2,20,0.023249697
2005,2,21,0.029195994
2005,2,22,0.015575554
2005,2,23,0.012715848
2005,2,24,0.046480678
2005,2,25,0.013328743
2005,2,26,0.0058146166
2005,2,27,0.01362412
2005,2,28,0.057398085
2005,3,1,0.04326514
2005,3,2,0.01310778
2005,3,3,0.0066617685
2005,3,4,0.007475083
2005,3,5,0.006688205
2005,3,6,0.0063835266
2005,3,7,0.012475538
2005,3,8,0.07442161
2005,3,9,0.027750539
2005,3,10,0.018440824
2005,3,11,0.008625731
2005,3,12,0.008491848
2005,3,13,0.006571854
2005,3,14,0.008894537
2005,3,15,0.007331234
2005,3,16,0.014411058
2005,3,17,0.010627925
2005,3,18,0.012608315
2005,3,19,0.006275796
2005,3,20,0.007949533
2005,3,21,0.0087903505
2005,3,22,0.021486871
2005,3,23,0.02366371
2005,3,24,0.010782592
2005,3,25,0.012402344
2005,3,26,0.010260503
2005,3,27,0.027640007
2005,3,28,0.026984747
2005,3,29,0.014763586
2005,3,30,0.019319408
2005,3,31,0.021975875
2005,4,1,0.020872865
2005,4,2,0.033165433
2005,4,3,0.02589478
2005,4,4,0.009873405
2005,4,5,0.010774578
2005,4,6,0.013617147
2005,4,7,0.01454297
2005,4,8,0.0114528
2005,4,9,0.0061735385
2005,4,10,0.044244163
2005,4,11,0.019542702
2005,4,12,0.011526232
2005,4,13,0.007376082
2005,4,14,0.004538578
2005,4,15,0.0057989378
2005,4,16,0.004701484
2005,4,17,0.004865557
2005,4,18,0.006841951
2005,4,19,0.008645534
2005,4,20,0.010131313
2005,4,21,0.00752247
2005,4,22,0.017696958
2005,4,23,0.01641014
2005,4,24,0.007272355
2005,4,25,0.009827409
2005,4,26,0.010045753
2005,4,27,0.009404235
2005,4,28,0.0054751663
2005,4,29,0.0054183346
2005,4,30,0.02000682
2005,5,1,0.0056454074
2005,5,2,0.0070035504
2005,5,3,0.0077649737
2005,5,4,0.0066979565
2005,5,5,0.011450752
2005,5,6,0.007080504
2005,5,7,0.0059121624
2005,5,8,0.01243946
2005,5,9,0.009846454
2005,5,10,0.010671034
2005,5,11,0.027284794
2005,5,12,0.0062822634
2005,5,13,0.007158161
2005,5,14,0.009181029
2005,5,15,0.0062270314
2005,5,16,0.0067808186
2005,5,17,0.008785863
2005,5,18,0.010425888
2005,5,19,0.018303396
2005,5,20,0.021276595
2005,5,21,0.007519222
2005,5,22,0.0070209606
2005,5,23,0.0076787635
2005,5,24,0.009707288
2005,5,25,0.016399883
2005,5,26,0.0053194086
2005,5,27,0.0039026295
2005,5,28,0.0053030737
2005,5,29,0.006896948
2005,5,30,0.0123463115
2005,5,31,0.006184049
2005,6,1,0.013081823
2005,6,2,0.013632601
2005,6,3,0.015465422
2005,6,4,0.009004952
2005,6,5,0.014333079
2005,6,6,0.052119326
2005,6,7,0.021689948
2005,6,8,0.016897684
2005,6,9,0.019505851
2005,6,10,0.024770774
2005,6,11,0.021904096
2005,6,12,0.011239902
2005,6,13,0.0119654015
2005,6,14,0.018388918
2005,6,15,0.008986064
2005,6,16,0.012432796
2005,6,17,0.009194082
2005,6,18,0.008375839
2005,6,19,0.006716792
2005,6,20,0.010309278
2005,6,21,0.010123409
2005,6,22,0.017140388
2005,6,23,0.010588348
2005,6,24,0.009187043
2005,6,25,0.009979076
2005,6,26,0.008005604
2005,6,27,0.016420126
2005,6,28,0.021540971
2005,6,29,0.04100326
2005,6,30,0.02179954
2005,7,1,0.02259806
2005,7,2,0.009764036
2005,7,3,0.010584765
2005,7,4,0.009390876
2005,7,5,0.020733576
2005,7,6,0.023172308
2005,7,7,0.02814008
2005,7,8,0.022484247
2005,7,9,0.020218814
2005,7,10,0.026162066
2005,7,11,0.027001195
2005,7,12,0.013557692
2005,7,13,0.039758574
2005,7,14,0.032060776
2005,7,15,0.031537764
2005,7,16,0.021924417
2005,7,17,0.024953835
2005,7,18,0.03176195
2005,7,19,0.027534839
2005,7,20,0.027865555
2005,7,21,0.020114668
2005,7,22,0.01607671
2005,7,23,0.0100294985
2005,7,24,0.011382925
2005,7,25,0.032071505
2005,7,26,0.02543147
2005,7,27,0.037074294
2005,7,28,0.017825568
2005,7,29,0.011363094
2005,7,30,0.011323388
2005,7,31,0.012344445
2005,8,1,0.01151668
2005,8,2,0.012538285
2005,8,3,0.012013157
2005,8,4,0.01569784
2005,8,5,0.02286013
2005,8,6,0.010616731
2005,8,7,0.017055342
2005,8,8,0.03313339
2005,8,9,0.028851675
2005,8,10,0.018685352
2005,8,11,0.014698887
2005,8,12,0.012929601
2005,8,13,0.011797363
2005,8,14,0.041403018
2005,8,15,0.028207332
2005,8,16,0.0290171
2005,8,17,0.01637147
2005,8,18,0.02497493
2005,8,19,0.023164732
2005,8,20,0.01687326
2005,8,21,0.009627565
2005,8,22,0.010897467
2005,8,23,0.017175008
2005,8,24,0.013220858
2005,8,25,0.026739268
